id,pair
3b984ff0feb8,it-IT>ru-RU
3b9c05aa6c02,fr-FR>ja-JP
3b9dec2de0a6,fr-FR>de-DE
3ba1e781e352,fr-FR>it-IT
3ba2ca0f3e70,ja-JP>pt-BR
3bad675b43da,fr-FR>it-IT
3bad6a5f5180,fr-FR>es-419
3bae39b1ab70,de-DE>pt-BR
3bb4cdae1f97,es-419>ja-JP
3bb583ca94fd,it-IT>ja-JP
3bb80c6dc152,es-419>ru-RU
3bb885618f11,it-IT>ja-JP
3bb8f13c6619,fr-FR>es-419
3bbbf5fd6a35,it-IT>ru-RU
3bbd91ac41ea,pt-BR>fr-FR
3bc238c319f4,ja-JP>de-DE
3bcef51924e2,fr-FR>ja-JP
3bcf121b45ff,fr-FR>es-419
3bd2bf0d2ad6,pt-BR>fr-FR
3bd70c4e6a19,ru-RU>pt-BR
3bd7b2f25a49,fr-FR>ja-JP
3bdb4d423e01,ru-RU>ja-JP
3bde4e55debc,fr-FR>ja-JP
3be42d8f1242,es-419>it-IT
3be77f0571be,ja-JP>es-419
3be91180598e,fr-FR>es-419
3bea9e6d57bd,pt-BR>fr-FR
3beec8f6e663,ja-JP>pt-BR
3bf255d91d5d,es-419>pt-BR
3bf68ec9fee6,de-DE>fr-FR
3bf95946fa0c,de-DE>es-419
3bfae62c7c57,pt-BR>de-DE
3c06c0b46024,it-IT>de-DE
3c09f33a0517,pt-BR>de-DE
3c0aa60f17ad,fr-FR>ja-JP
3c0c6fd46496,fr-FR>es-419
3c11a26ef763,it-IT>es-419
3c1524bfd421,es-419>pt-BR
3c18d6a40eac,pt-BR>ja-JP
3c1a6878778e,fr-FR>it-IT
3c1cc3e932a3,ja-JP>de-DE
3c1deb99d8bf,de-DE>pt-BR
3c21df04b532,de-DE>es-419
3c239b0449d3,ja-JP>de-DE
3c26b0c60ddc,ja-JP>de-DE
3c27e5318f01,es-419>it-IT
3c27f352058f,es-419>pt-BR
3c286bde5656,fr-FR>es-419
3c29d7a7d583,fr-FR>de-DE
3c2ee1e326ec,ja-JP>ru-RU
3c3450b10c50,fr-FR>it-IT
3c361d691fe8,fr-FR>ja-JP
3c3d161f2155,es-419>it-IT
3c3fc0aca057,it-IT>ja-JP
3c403fa9063f,fr-FR>it-IT
3c455d6088f8,fr-FR>de-DE
3c48091c5f1f,pt-BR>es-419
3c484f263f22,pt-BR>ja-JP
3c4ba1cee1e6,pt-BR>de-DE
3c596f658a35,fr-FR>es-419
3c5cb06527ee,fr-FR>ja-JP
3c5f55aa8336,pt-BR>de-DE
3c61058ec4dc,de-DE>pt-BR
3c6c8d8b9005,es-419>ru-RU
3c6e87699e88,it-IT>ja-JP
3c7335d0265d,ru-RU>ja-JP
3c759718b9a9,ja-JP>de-DE
3c7760961cba,ja-JP>it-IT
3c77b243e0a7,it-IT>es-419
3c77cd5b2584,ru-RU>ja-JP
3c781a4df4fb,de-DE>es-419
3c7d355921d4,pt-BR>fr-FR
3c7fa34b2c15,it-IT>de-DE
3c85f5baf3e6,it-IT>de-DE
3c86e4b5029c,es-419>pt-BR
3c89376d2506,it-IT>de-DE
3c8aa663eb7c,pt-BR>es-419
3c8b9a1ecb2e,ja-JP>it-IT
3c91c591dc85,es-419>ja-JP
3c91cb402878,pt-BR>de-DE
3c92d4420691,ja-JP>de-DE
3c944525d778,it-IT>de-DE
3c98388e3969,de-DE>it-IT
3c98a0578c9f,it-IT>ru-RU
3c98b44f1e1f,it-IT>de-DE
3c9b6c8b990a,ja-JP>de-DE
3ca1b3ef476f,it-IT>de-DE
3ca257ea5d93,pt-BR>es-419
3cae907aee69,de-DE>pt-BR
3cb116e22857,es-419>it-IT
3cb426fa02c7,it-IT>de-DE
3cc2657de436,ja-JP>pt-BR
3cc4c6025f06,de-DE>fr-FR
3cc6261a2520,it-IT>de-DE
3cc8df1fee6a,it-IT>de-DE
3ccc358781a1,fr-FR>ja-JP
3ccd6c9e7bc0,pt-BR>ja-JP
3cd4a54ab0f7,ru-RU>fr-FR
3cd61541128b,ru-RU>it-IT
3cd98d24bf6b,de-DE>ru-RU
3cdb59067274,fr-FR>pt-BR
3ce25a17d279,it-IT>es-419
3ce8e830f8bf,ja-JP>es-419
3ceab0bf3395,it-IT>fr-FR
3ceb89d35839,pt-BR>es-419
3cec8e7c4cdd,es-419>ja-JP
3cecbcdeac9e,pt-BR>es-419
3cfb5eb49c32,pt-BR>ja-JP
3cfe2eb1a79c,pt-BR>de-DE
3cff2cf84f69,it-IT>es-419
3d07b4ca96f7,fr-FR>pt-BR
3d084ae3f8cf,es-419>ja-JP
3d0aeb6f0837,ja-JP>de-DE
3d0cb881f213,es-419>ja-JP
3d0dbb473f9a,pt-BR>fr-FR
3d0eb35ed700,fr-FR>pt-BR
3d107df3ee2b,es-419>ja-JP
3d10f4967634,de-DE>pt-BR
3d12578b58bc,it-IT>de-DE
3d12d18ef9e1,es-419>fr-FR
3d151232fd0f,it-IT>fr-FR
3d15f3372f6a,es-419>pt-BR
3d164802f9a0,fr-FR>pt-BR
3d1943a498a3,it-IT>fr-FR
3d1a32819db5,de-DE>es-419
3d1cf060f368,ja-JP>pt-BR
3d20ea63532e,it-IT>es-419
3d2a12beb07b,de-DE>fr-FR
3d2ca02163e5,ja-JP>de-DE
3d3418d42cc4,es-419>ru-RU
3d353a0e1c01,it-IT>de-DE
3d3bdce03dbc,de-DE>fr-FR
3d3dda0548bb,de-DE>it-IT
3d3f2f441b86,fr-FR>de-DE
3d453d32a317,ja-JP>de-DE
3d4725f4b470,pt-BR>es-419
3d49dfdbb60f,de-DE>pt-BR
3d4a27ebaba9,fr-FR>ja-JP
3d515fce55f8,it-IT>es-419
3d522bd6ec91,pt-BR>ja-JP
3d57f7000690,de-DE>pt-BR
3d58c9d2e6cd,it-IT>de-DE
3d5abf0d2316,fr-FR>it-IT
3d60c2a75964,it-IT>ja-JP
3d6159904283,es-419>fr-FR
3d620047e931,ja-JP>it-IT
3d63633b5a1b,es-419>it-IT
3d67506d7237,fr-FR>ja-JP
3d6b1aa59545,ja-JP>de-DE
3d6d559673d0,es-419>ru-RU
3d717203ee37,it-IT>es-419
3d71a76adac5,it-IT>ja-JP
3d762521ef2b,pt-BR>es-419
3d765df7c1b1,fr-FR>es-419
3d77ddc92110,pt-BR>de-DE
3d7883c4e94d,it-IT>es-419
3d7a678f5632,es-419>fr-FR
3d7fe7a4f755,fr-FR>pt-BR
3d88c9027a15,fr-FR>ja-JP
3d898023f0be,ru-RU>fr-FR
3d8ba970cbd8,ru-RU>de-DE
3d8f99eefd1f,ja-JP>de-DE
3d993e0e264a,pt-BR>es-419
3da32b834d96,fr-FR>de-DE
3da6de980776,es-419>fr-FR
3da83fd67b46,es-419>it-IT
3dab4056696e,ja-JP>de-DE
3daf34cec09b,ru-RU>it-IT
3daf610b172c,de-DE>fr-FR
3db03d011a78,de-DE>es-419
3db2f394d29e,fr-FR>it-IT
3dbbd4a4cf7d,ja-JP>es-419
3dbdf5284b1f,es-419>ja-JP
3dbf06283b63,de-DE>fr-FR
3dc263e1d6c8,de-DE>it-IT
3dc3bfb4e3ff,de-DE>es-419
3dc40c9a3f35,it-IT>ja-JP
3dc600c2ee3b,fr-FR>de-DE
3dcc00ae7106,fr-FR>ja-JP
3dceab2b2093,fr-FR>de-DE
3dd1693a08cb,fr-FR>es-419
3dd86daccf77,pt-BR>ja-JP
3dd97ed5b183,ja-JP>de-DE
3ddadf194dea,fr-FR>de-DE
3de9a3c034d9,ru-RU>it-IT
3ded1062d513,ja-JP>it-IT
3ded268e83d2,de-DE>fr-FR
3ded4f9784e0,ru-RU>de-DE
3dee724221d3,ja-JP>es-419
3dee846ccac9,ja-JP>es-419
3df202a8d517,pt-BR>de-DE
3df2dde33ea5,ja-JP>it-IT
3df5e08fe46a,it-IT>fr-FR
3df6bcc4fcfc,ja-JP>es-419
3df7aa5f5540,fr-FR>es-419
3df83f23a6c7,es-419>ru-RU
3dfb282b123b,fr-FR>it-IT
3e03d966caa2,fr-FR>pt-BR
3e055f169b8f,ja-JP>de-DE
3e0ab20e59e1,fr-FR>ja-JP
3e0fcbe41aa9,es-419>ja-JP
3e0ff3d57b90,es-419>fr-FR
3e18e0c62eb5,pt-BR>fr-FR
3e18f5df7a72,it-IT>ja-JP
3e1aaa31a12b,fr-FR>ja-JP
3e1d2e54f669,fr-FR>es-419
3e1de61e2b86,pt-BR>ja-JP
3e1e119ce922,ru-RU>fr-FR
3e1ff16c1281,ja-JP>pt-BR
3e2248bed654,pt-BR>ja-JP
3e2444a90a49,ja-JP>de-DE
3e252b13e6fa,fr-FR>de-DE
3e2a915f5f2b,de-DE>pt-BR
3e2ec2f1458f,ja-JP>de-DE
3e303e2f211b,fr-FR>de-DE
3e30ef4ae116,es-419>ru-RU
3e320f3ddc52,fr-FR>ja-JP
3e36b798f811,ja-JP>pt-BR
3e3b13a764c3,ja-JP>pt-BR
3e3c55e60dc7,pt-BR>fr-FR
3e3d41d27868,de-DE>pt-BR
3e4508c1bdca,pt-BR>es-419
3e4ac3ad1d5d,ja-JP>de-DE
3e4ae9028845,de-DE>es-419
3e4be3cf5bd0,de-DE>it-IT
3e4bf6b03bd5,pt-BR>fr-FR
3e4f3b133ec0,fr-FR>de-DE
3e4f48481504,fr-FR>de-DE
3e4fc124596c,es-419>it-IT
3e5099154c9a,de-DE>it-IT
3e52ae5c2556,es-419>ja-JP
3e5312945de7,ru-RU>it-IT
3e555f704a57,de-DE>pt-BR
3e57f0978fef,fr-FR>pt-BR
3e5b7791d17a,fr-FR>es-419
3e5d02352a28,es-419>pt-BR
3e5e22fb7cc2,fr-FR>pt-BR
3e62bab49ed5,fr-FR>pt-BR
3e62bfa9c6ca,fr-FR>es-419
3e706da168b4,fr-FR>de-DE
3e77ccb09abf,fr-FR>es-419
3e894d1349a8,de-DE>es-419
3e8d30ccc4c1,fr-FR>de-DE
3e9354ecb857,fr-FR>ja-JP
3e95a65e436a,ja-JP>pt-BR
3e9a6dd1ce8e,it-IT>es-419
3e9e1c69ee83,fr-FR>ja-JP
3ea78b951724,de-DE>ru-RU
3eaceebc8158,ja-JP>it-IT
3eae420e184f,it-IT>ja-JP
3eb126d8b9f2,it-IT>ja-JP
3eb63c4e4cfe,pt-BR>es-419
3eb718557104,de-DE>it-IT
3ec8ed8f67b1,ja-JP>pt-BR
3eca38e5ec92,ja-JP>de-DE
3ecb1c37559e,pt-BR>es-419
3ecd67697894,ja-JP>it-IT
3ecf4e207526,it-IT>ja-JP
3ed0a6baf5b4,fr-FR>pt-BR
3ee0104a0af2,pt-BR>de-DE
3ee053489c8a,it-IT>ja-JP
3ee138df10b8,fr-FR>ja-JP
3ee85fc91502,fr-FR>ja-JP
3ef852009d05,ja-JP>de-DE
3ef8f900d7e9,es-419>pt-BR
3efa0e9579e4,ja-JP>it-IT
3efc6e191792,de-DE>it-IT
3efd5740f06c,fr-FR>ja-JP
3effe94dc52b,fr-FR>ja-JP
3f0050fd959c,fr-FR>it-IT
3f012838c89d,de-DE>it-IT
3f056f758209,de-DE>fr-FR
3f0ba0decf45,fr-FR>ja-JP
3f0e383f92bc,pt-BR>es-419
3f0f71e195a1,ja-JP>de-DE
3f1473e1d92e,es-419>pt-BR
3f160c5456a1,fr-FR>ja-JP
3f1b8631ed94,es-419>ja-JP
3f1f1552f6c0,pt-BR>es-419
3f27e7dbad2c,it-IT>fr-FR
3f28091e8b51,ja-JP>de-DE
3f2c7b4c3f1f,es-419>fr-FR
3f2d77f517a4,de-DE>fr-FR
3f3193ccd5a3,es-419>fr-FR
3f31ad15003e,es-419>pt-BR
3f3224d134b2,de-DE>es-419
3f33cf06f7a5,fr-FR>ja-JP
3f34085d2a50,fr-FR>de-DE
3f34add414c1,es-419>it-IT
3f3575da617a,de-DE>es-419
3f4650f875d1,es-419>it-IT
3f4763e754c7,fr-FR>de-DE
3f4908179ed0,fr-FR>es-419
3f4936afe8d1,ja-JP>es-419
3f4aeaf4408a,pt-BR>es-419
3f4ec657f214,es-419>ru-RU
3f5043fdb89e,ja-JP>it-IT
3f620794eae1,fr-FR>de-DE
3f6277ae4cc0,it-IT>de-DE
3f64c866fb3f,pt-BR>fr-FR
3f68ad8bf5f8,de-DE>es-419
3f7279d23413,es-419>fr-FR
3f75504f6155,es-419>fr-FR
3f779aa5facc,de-DE>ru-RU
3f7afebbe0bb,pt-BR>es-419
3f80d77db63f,fr-FR>pt-BR
3f8111842780,pt-BR>fr-FR
3f814d704a67,fr-FR>es-419
3f81ec6b9d03,de-DE>es-419
3f82e8163ecb,de-DE>es-419
3f8655e66226,es-419>fr-FR
3f8a0e0d0a09,fr-FR>de-DE
3f8e78926e7d,de-DE>pt-BR
3f9979fa1370,fr-FR>ja-JP
3f9d212e1a80,ja-JP>ru-RU
3f9d50a17a31,pt-BR>fr-FR
3fa31c778f7d,es-419>ja-JP
3fa3830fa91e,it-IT>fr-FR
3fa49ebc718e,fr-FR>ja-JP
3fa76bab7614,fr-FR>pt-BR
3fab41a4caf0,ja-JP>de-DE
3fad45277fb9,fr-FR>pt-BR
3fb16525e491,fr-FR>de-DE
3fb1892dba61,es-419>ru-RU
3fb26a7dbf2f,ja-JP>pt-BR
3fb2ac0e21a1,es-419>ja-JP
3fb2debc395f,fr-FR>es-419
3fb37423ce3d,de-DE>it-IT
3fb7468c9156,fr-FR>ja-JP
3fb9520e66ed,ja-JP>es-419
3fbb694f6e60,fr-FR>it-IT
3fbdd2a81e46,it-IT>ru-RU
3fbe73b4d2ba,ru-RU>ja-JP
3fbf0205a01f,es-419>ja-JP
3fc0060b4d53,ja-JP>pt-BR
3fc209503c28,de-DE>pt-BR
3fca7f8e4d08,it-IT>fr-FR
3fcc27c2dde3,pt-BR>fr-FR
3fcfbe233450,fr-FR>pt-BR
3fd00d599ffd,it-IT>es-419
3fd141ee9afe,es-419>it-IT
3fd336a986f2,it-IT>ru-RU
3fd7506c3c0a,ru-RU>ja-JP
3fd754044a4d,fr-FR>es-419
3fd95fc142ee,ja-JP>es-419
3fdffd5bdceb,pt-BR>fr-FR
3fe495664593,es-419>it-IT
3fe6c65d04fc,pt-BR>es-419
3febf99248e5,ja-JP>pt-BR
3ff3f1dd300f,it-IT>de-DE
3ff6a1907424,de-DE>es-419
3ffa8d965b6b,pt-BR>fr-FR
4002159a62ec,it-IT>fr-FR
4002246f9b06,de-DE>ru-RU
4003baa00061,es-419>fr-FR
400b29068fce,ja-JP>pt-BR
400b38ce8b34,ja-JP>es-419
40165a86bbba,pt-BR>fr-FR
40197f21fdca,fr-FR>ja-JP
401d26114105,es-419>ru-RU
401fe839b43f,es-419>pt-BR
402231f2fea0,es-419>fr-FR
4026f3523d88,pt-BR>es-419
403026ae5ba2,de-DE>fr-FR
40334b454b7d,ru-RU>fr-FR
403708515e43,fr-FR>ja-JP
4041d121e051,pt-BR>de-DE
40485af960ea,es-419>ja-JP
4049756dd154,de-DE>pt-BR
405c4fe3d6bd,fr-FR>ja-JP
405e20e5ac63,fr-FR>ja-JP
405ea1cac079,de-DE>it-IT
40606413525d,ru-RU>pt-BR
4067d2581d69,ja-JP>es-419
406829bb33f1,fr-FR>pt-BR
40684eb970b5,fr-FR>pt-BR
4070e8d044c7,de-DE>fr-FR
4074f734f4ed,fr-FR>de-DE
407638249854,de-DE>it-IT
40774deb5f82,de-DE>pt-BR
407efd96b077,it-IT>ru-RU
40825186e1dd,es-419>ja-JP
4082a6cd0c03,de-DE>pt-BR
4089b45248f5,fr-FR>es-419
408b4f6c1e20,pt-BR>de-DE
409518455cff,fr-FR>de-DE
4095adfb367d,ja-JP>es-419
4095c5f81271,de-DE>es-419
409690c4b198,de-DE>fr-FR
40a2651387ef,de-DE>es-419
40a26dbf466f,it-IT>fr-FR
40a934ccdb47,fr-FR>es-419
40ad3766a6f8,fr-FR>ja-JP
40b5c5fddebc,fr-FR>pt-BR
40b6a2554e4d,ru-RU>it-IT
40b71a46d5f8,fr-FR>pt-BR
40bb3e2040e8,it-IT>fr-FR
40becf6a4e64,fr-FR>ja-JP
40c2f5196b90,de-DE>fr-FR
40c73366813f,fr-FR>de-DE
40cc1dff3e93,fr-FR>ja-JP
40cd0aa0c54a,de-DE>es-419
40d1f7ed6dc5,de-DE>fr-FR
40d32cd3b75b,it-IT>ja-JP
40d438c7fad8,fr-FR>ja-JP
40d5d9ef130f,es-419>ru-RU
40dbcabec7f2,ja-JP>es-419
40dd7fd725f6,fr-FR>es-419
40dff275f493,pt-BR>ja-JP
40e1aca0bd05,fr-FR>es-419
40e20f579b83,es-419>pt-BR
40e33b3144a8,ja-JP>de-DE
40e7fed7e9c2,ja-JP>de-DE
40e8e186ae9a,pt-BR>de-DE
40ebfca94398,pt-BR>ja-JP
40eca39489dd,it-IT>fr-FR
40edfc1163a5,it-IT>es-419
40f9f43c86d2,ja-JP>de-DE
40fa2fa12fa0,pt-BR>de-DE
40fa841dd649,es-419>it-IT
40fc265c4ae1,fr-FR>es-419
40fd1da9ec44,ja-JP>de-DE
41007d7d986c,it-IT>es-419
410159b22f53,pt-BR>ja-JP
4103ba719263,ru-RU>de-DE
410801a19b74,pt-BR>fr-FR
4109607b602b,es-419>it-IT
410b4348ca96,it-IT>de-DE
4110a79b1d65,fr-FR>de-DE
41143337272c,pt-BR>ru-RU
411754058b5c,de-DE>ru-RU
4118d6590654,fr-FR>pt-BR
4118f66afe0b,de-DE>pt-BR
411bf1a3f15c,fr-FR>pt-BR
4122437c5aa0,it-IT>fr-FR
4127e2584ca1,es-419>pt-BR
41290ea641ad,fr-FR>es-419
4131cef203db,it-IT>fr-FR
41321daf8bf2,de-DE>fr-FR
4132524acdfb,pt-BR>fr-FR
413464d2353c,ru-RU>fr-FR
413783c42503,it-IT>es-419
413da07edf4f,it-IT>fr-FR
413dfe0f89a2,es-419>fr-FR
4142fef02055,ja-JP>de-DE
41440332147c,pt-BR>de-DE
4144dd8912b9,es-419>it-IT
4147541cc250,fr-FR>pt-BR
414c99e60587,fr-FR>de-DE
414db5f79544,pt-BR>ja-JP
415241fbda87,fr-FR>it-IT
4156edbaccdf,pt-BR>es-419
4156f6bea7dc,ja-JP>ru-RU
4157b21f63d6,es-419>fr-FR
415bd9af5f28,fr-FR>de-DE
415f599d809b,ja-JP>pt-BR
41629fb23a65,fr-FR>it-IT
4162abba4007,es-419>it-IT
41659e8d72cc,es-419>it-IT
41660825b402,ru-RU>fr-FR
41666834c9bc,fr-FR>pt-BR
41715952d006,it-IT>ru-RU
4175aa6d0f05,fr-FR>ja-JP
417b33bd1696,pt-BR>fr-FR
417d3ad589ab,es-419>it-IT
417fff4495f3,ja-JP>es-419
41873434d5cb,pt-BR>ru-RU
4189e7985f9d,de-DE>it-IT
418a0fa95cc7,it-IT>de-DE
4191b4001e70,fr-FR>it-IT
41932161576d,pt-BR>de-DE
4194ed052af0,es-419>ja-JP
4198f5fa23ee,de-DE>fr-FR
419a66ea5d99,pt-BR>de-DE
41a0d19f4260,pt-BR>fr-FR
41a8c45aad2a,pt-BR>es-419
41aa6d82e6e0,fr-FR>it-IT
41ad51cf2538,de-DE>es-419
41b9173a051b,es-419>fr-FR
41b9fd2e0d9e,it-IT>fr-FR
41ba129e8d83,pt-BR>fr-FR
41bba69bf3ae,pt-BR>fr-FR
41bc1a321840,it-IT>de-DE
41c16187f0f9,ja-JP>it-IT
41c7cb60baaf,de-DE>it-IT
41c9548c594f,ru-RU>pt-BR
41c9db71916d,es-419>fr-FR
41d5ec5f4499,ja-JP>de-DE
41db6753cb2d,pt-BR>ja-JP
41e0e96e0525,pt-BR>fr-FR
41e8911e9fad,pt-BR>fr-FR
41e9f7e5f2ff,it-IT>ru-RU
41ecfb6bfa07,fr-FR>it-IT
41eda7c090fd,es-419>pt-BR
41ef117faee4,fr-FR>pt-BR
41f3b4b55067,fr-FR>pt-BR
41f7d2aca985,pt-BR>ja-JP
41f7f697e3a3,it-IT>es-419
41f8731ba607,it-IT>es-419
41f99d3beafd,fr-FR>pt-BR
41faa7680107,it-IT>es-419
4206dbf574f6,de-DE>es-419
4208a8971c97,de-DE>fr-FR
4209431551ba,ru-RU>ja-JP
42116c8d58b1,fr-FR>es-419
421289baec4a,es-419>pt-BR
4215bc45bd01,de-DE>it-IT
421913a5ac2e,de-DE>it-IT
421fd9d2f92d,fr-FR>de-DE
42204735b68b,es-419>ja-JP
422117f60ce4,it-IT>fr-FR
4221e6d83d9a,es-419>fr-FR
42222267610c,pt-BR>es-419
422299b4bedf,ru-RU>de-DE
42252b45da04,de-DE>es-419
4229c16fe4b9,de-DE>ru-RU
422dbd95acd5,de-DE>pt-BR
423547ca5aad,es-419>ja-JP
4236ba0030e0,es-419>pt-BR
42382353d134,fr-FR>de-DE
4239a864e402,it-IT>ja-JP
423e7099a05a,de-DE>pt-BR
423efdacd216,ru-RU>fr-FR
424266524521,fr-FR>de-DE
424d45715dd3,pt-BR>ja-JP
42510a1a23b9,de-DE>it-IT
42536e006c84,it-IT>de-DE
4255de3e81a5,ja-JP>de-DE
4257779db14d,de-DE>pt-BR
425c53d7d614,it-IT>es-419
4263911e24bc,de-DE>pt-BR
42657904602d,pt-BR>ja-JP
42676e7065ee,it-IT>de-DE
426c61aae036,it-IT>es-419
426e4e6d12a6,it-IT>fr-FR
42793395a46b,fr-FR>es-419
427c7339acb3,fr-FR>ja-JP
427ee7f86176,es-419>pt-BR
427ff21800cf,it-IT>es-419
42879f0e1477,ja-JP>es-419
4287edcc7e5a,es-419>ja-JP
428ba15756a8,it-IT>de-DE
428d92a498e0,ja-JP>de-DE
4296e305f910,ja-JP>es-419
4298a8b17a49,fr-FR>pt-BR
429ef5f85431,es-419>pt-BR
429f5fbc1a67,fr-FR>ja-JP
429f7960f972,pt-BR>es-419
42a0f4a407ac,ja-JP>it-IT
42a1ce6dbe1d,ja-JP>de-DE
42a21d500f7b,fr-FR>es-419
42a90341e74c,fr-FR>ja-JP
42ab819ea4f1,es-419>fr-FR
42ad433c5a58,de-DE>fr-FR
42ad5668a2ba,es-419>ja-JP
42b094942a6a,fr-FR>it-IT
42b1af2a8fe5,fr-FR>it-IT
42b3fc33d817,it-IT>ja-JP
42b557ab936d,ja-JP>de-DE
42b689fd9dce,de-DE>pt-BR
42b76161ab78,de-DE>es-419
42b9ce998ee3,it-IT>ja-JP
42bd76a0362c,fr-FR>it-IT
42bdc21717e5,de-DE>es-419
42c52de7d5f6,de-DE>fr-FR
42c955d5f057,es-419>fr-FR
42cc07c15252,pt-BR>ja-JP
42ce2fc19ff5,de-DE>pt-BR
42d0b003b25a,de-DE>fr-FR
42d2aca95813,it-IT>es-419
42d37a285dd9,pt-BR>es-419
42d7c1951084,fr-FR>pt-BR
42d8d9f188ba,it-IT>fr-FR
42dccad8bff3,de-DE>fr-FR
42dce5d96f69,fr-FR>es-419
42e2a511dbcf,de-DE>it-IT
42e512b56d5f,ja-JP>es-419
42e7218b97f3,fr-FR>de-DE
42e91c2cad4a,it-IT>ja-JP
42e9c9ae6fe7,it-IT>es-419
42f44e7c27a7,es-419>pt-BR
42faa4a64acd,de-DE>fr-FR
42fb24576b3a,fr-FR>de-DE
43013927bed6,de-DE>es-419
4301eeed2fcf,it-IT>de-DE
4304194cdf26,ja-JP>it-IT
4305f0c63b5a,it-IT>de-DE
431440a32987,fr-FR>es-419
4315b0cee2cd,it-IT>fr-FR
431b64b7e120,de-DE>es-419
4321cc660b48,de-DE>fr-FR
4323df695b12,de-DE>pt-BR
4329d7f99a70,es-419>ja-JP
432f04bfb160,it-IT>fr-FR
433116466e8b,fr-FR>de-DE
43350c05ddf2,pt-BR>fr-FR
433641bb8ce8,ja-JP>de-DE
4339310413b1,fr-FR>ja-JP
433989c65cbb,it-IT>de-DE
433a6df59f71,de-DE>fr-FR
433b8d66010b,ja-JP>ru-RU
43435f54ff63,es-419>ja-JP
4344b2424552,es-419>ja-JP
43477f71c220,es-419>fr-FR
434b2c9ce723,es-419>pt-BR
434e087c19f8,fr-FR>es-419
435103e154de,fr-FR>ja-JP
43528752042a,pt-BR>es-419
4354cb582cab,pt-BR>es-419
43621e1c0835,ja-JP>de-DE
4363158a2548,pt-BR>ru-RU
43634fca7e67,es-419>pt-BR
4368460cd721,ru-RU>ja-JP
43697fa7f2c9,es-419>fr-FR
437369a8b430,es-419>pt-BR
437488a87c8a,pt-BR>ru-RU
4375c9bbb885,it-IT>de-DE
4375fd4a0ae2,fr-FR>de-DE
4377164637ef,fr-FR>de-DE
43786eda0534,it-IT>es-419
43792bd18469,ja-JP>de-DE
43805a91c4ed,pt-BR>ru-RU
438218634aa7,it-IT>fr-FR
4383081da76a,pt-BR>es-419
4383c4e938bc,de-DE>it-IT
438d395309c2,pt-BR>fr-FR
438efc4d5903,es-419>it-IT
4391116b13ca,fr-FR>es-419
43915d101505,fr-FR>de-DE
4394451e57a6,fr-FR>es-419
4394a71cf38b,fr-FR>es-419
439584f53209,es-419>fr-FR
43959692f04d,ja-JP>es-419
4396a1344744,fr-FR>ja-JP
4398c4103a47,fr-FR>ja-JP
43a05d2dec10,ja-JP>de-DE
43a34291a3b4,fr-FR>ja-JP
43a4e5f8896b,it-IT>es-419
43a823a81089,it-IT>fr-FR
43a8924f7eb9,it-IT>de-DE
43b2fab31d23,es-419>ja-JP
43b4837daaa6,de-DE>fr-FR
43ba18f27ba1,fr-FR>ja-JP
43bc24deb449,es-419>fr-FR
43c04a3e754a,fr-FR>it-IT
43c152b3eab5,es-419>pt-BR
43c3df76e677,it-IT>es-419
43c9fd4c1ed3,es-419>it-IT
43cbace1ed1a,pt-BR>ja-JP
43ceb3b88c23,fr-FR>it-IT
43d023eacfb0,pt-BR>ru-RU
43d562c0baf4,de-DE>pt-BR
43d96b0145c9,fr-FR>ja-JP
43da672c1e16,de-DE>ru-RU
43dbce375603,it-IT>fr-FR
43dc10d1775e,pt-BR>es-419
43dda58b894e,ja-JP>de-DE
43e4df026d1c,ru-RU>ja-JP
43e6ab641712,es-419>ja-JP
43e93e8f588c,ja-JP>de-DE
43eabe1ae547,ja-JP>it-IT
43efa4c1d6c9,ja-JP>de-DE
43f214cbd765,fr-FR>es-419
43f47b47d282,pt-BR>ja-JP
43f8e3fe22d6,de-DE>fr-FR
43f97dfe9d44,ja-JP>it-IT
43f97e086516,it-IT>de-DE
43fa03f8b07d,pt-BR>ja-JP
43fcf3f1aa3b,it-IT>fr-FR
43fd92742f3a,pt-BR>fr-FR
44085cf1223d,it-IT>ja-JP
44087fa23cfe,de-DE>es-419
44090e005c5e,ja-JP>pt-BR
4409282162eb,ja-JP>es-419
4409bc9ff3c7,de-DE>es-419
440bffa4184b,de-DE>es-419
440dbd936131,fr-FR>pt-BR
440f863ec0b3,de-DE>es-419
4410255c9677,it-IT>ja-JP
441505b9e1bc,fr-FR>ja-JP
4419c204767a,it-IT>fr-FR
4419e8ab17a0,pt-BR>fr-FR
441bb707a29b,es-419>ru-RU
4424cc7a34ee,ru-RU>it-IT
4425c47ceaf3,it-IT>ja-JP
4426012ecf85,es-419>it-IT
4428d9a1d84b,de-DE>es-419
442f66a3b890,fr-FR>pt-BR
4438c70327e4,fr-FR>pt-BR
443cbca9cdfa,ja-JP>it-IT
443f6f136938,es-419>ja-JP
444346e8cb00,ru-RU>fr-FR
4446067aa0c7,fr-FR>ja-JP
444a8c9d4a76,de-DE>fr-FR
44502a5f5909,it-IT>ru-RU
4453432f2035,fr-FR>ja-JP
4456f12fb7de,es-419>pt-BR
4458cd74ff66,it-IT>de-DE
445d2f24e436,ru-RU>it-IT
446040dbc5f9,fr-FR>es-419
446628dfd191,fr-FR>ja-JP
4470f0ec78fd,ru-RU>it-IT
4471bf58513d,fr-FR>it-IT
4473af4363de,fr-FR>de-DE
4473f44190bc,pt-BR>ru-RU
